2026-01-30 08:50:21 | INFO | fipe | Extraindo 6 -> Audi
2026-01-30 08:54:36 | INFO | fipe | Gravado
2026-01-30 08:54:36 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '4156', 'name': 'A3 Sportback 2.0 16V TFSI Mec.'} -> {'code': '2009-1', 'name': '2009 Gasolina'}
2026-01-30 08:54:37 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '4156', 'name': 'A3 Sportback 2.0 16V TFSI Mec.'} -> {'code': '2009-1', 'name': '2009 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 52.596,00', 'Marca': 'Audi', 'Modelo': 'A3 Sportback 2.0 16V TFSI Mec.', 'AnoModelo': 2009, 'Combustivel': 'Gasolina', 'CodigoFipe': '008118-3', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:54:37 | INFO | fipe | Gravado
2026-01-30 08:54:37 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '4156', 'name': 'A3 Sportback 2.0 16V TFSI Mec.'} -> {'code': '2008-1', 'name': '2008 Gasolina'}
2026-01-30 08:54:38 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '4156', 'name': 'A3 Sportback 2.0 16V TFSI Mec.'} -> {'code': '2008-1', 'name': '2008 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 48.094,00', 'Marca': 'Audi', 'Modelo': 'A3 Sportback 2.0 16V TFSI Mec.', 'AnoModelo': 2008, 'Combustivel': 'Gasolina', 'CodigoFipe': '008118-3', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:54:38 | INFO | fipe | Gravado
2026-01-30 08:54:39 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '4156', 'name': 'A3 Sportback 2.0 16V TFSI Mec.'} -> {'code': '2007-1', 'name': '2007 Gasolina'}
2026-01-30 08:54:39 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '4156', 'name': 'A3 Sportback 2.0 16V TFSI Mec.'} -> {'code': '2007-1', 'name': '2007 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 41.133,00', 'Marca': 'Audi', 'Modelo': 'A3 Sportback 2.0 16V TFSI Mec.', 'AnoModelo': 2007, 'Combustivel': 'Gasolina', 'CodigoFipe': '008118-3', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:54:39 | INFO | fipe | Gravado
2026-01-30 08:54:40 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '4157', 'name': 'A3 Sportback 2.0 16V TFSI S-tronic'}
2026-01-30 08:54:40 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '4157', 'name': 'A3 Sportback 2.0 16V TFSI S-tronic'} -> {'code': '2013-1', 'name': '2013 Gasolina'}
2026-01-30 08:54:40 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '4157', 'name': 'A3 Sportback 2.0 16V TFSI S-tronic'} -> {'code': '2013-1', 'name': '2013 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 81.252,00', 'Marca': 'Audi', 'Modelo': 'A3 Sportback 2.0 16V TFSI S-tronic', 'AnoModelo': 2013, 'Combustivel': 'Gasolina', 'CodigoFipe': '008119-1', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:54:40 | INFO | fipe | Gravado
2026-01-30 08:54:41 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '4157', 'name': 'A3 Sportback 2.0 16V TFSI S-tronic'} -> {'code': '2012-1', 'name': '2012 Gasolina'}
2026-01-30 08:54:42 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '4157', 'name': 'A3 Sportback 2.0 16V TFSI S-tronic'} -> {'code': '2012-1', 'name': '2012 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 71.707,00', 'Marca': 'Audi', 'Modelo': 'A3 Sportback 2.0 16V TFSI S-tronic', 'AnoModelo': 2012, 'Combustivel': 'Gasolina', 'CodigoFipe': '008119-1', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:54:42 | INFO | fipe | Gravado
2026-01-30 08:54:42 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '4157', 'name': 'A3 Sportback 2.0 16V TFSI S-tronic'} -> {'code': '2011-1', 'name': '2011 Gasolina'}
2026-01-30 08:54:43 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '4157', 'name': 'A3 Sportback 2.0 16V TFSI S-tronic'} -> {'code': '2011-1', 'name': '2011 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 66.990,00', 'Marca': 'Audi', 'Modelo': 'A3 Sportback 2.0 16V TFSI S-tronic', 'AnoModelo': 2011, 'Combustivel': 'Gasolina', 'CodigoFipe': '008119-1', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:54:43 | INFO | fipe | Gravado
2026-01-30 08:54:44 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '4157', 'name': 'A3 Sportback 2.0 16V TFSI S-tronic'} -> {'code': '2010-1', 'name': '2010 Gasolina'}
2026-01-30 08:54:46 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '4157', 'name': 'A3 Sportback 2.0 16V TFSI S-tronic'} -> {'code': '2010-1', 'name': '2010 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 60.266,00', 'Marca': 'Audi', 'Modelo': 'A3 Sportback 2.0 16V TFSI S-tronic', 'AnoModelo': 2010, 'Combustivel': 'Gasolina', 'CodigoFipe': '008119-1', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:54:46 | INFO | fipe | Gravado
2026-01-30 08:54:47 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '4157', 'name': 'A3 Sportback 2.0 16V TFSI S-tronic'} -> {'code': '2009-1', 'name': '2009 Gasolina'}
2026-01-30 08:54:47 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '4157', 'name': 'A3 Sportback 2.0 16V TFSI S-tronic'} -> {'code': '2009-1', 'name': '2009 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 56.788,00', 'Marca': 'Audi', 'Modelo': 'A3 Sportback 2.0 16V TFSI S-tronic', 'AnoModelo': 2009, 'Combustivel': 'Gasolina', 'CodigoFipe': '008119-1', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:54:47 | INFO | fipe | Gravado
2026-01-30 08:54:48 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '4157', 'name': 'A3 Sportback 2.0 16V TFSI S-tronic'} -> {'code': '2008-1', 'name': '2008 Gasolina'}
2026-01-30 08:54:48 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '4157', 'name': 'A3 Sportback 2.0 16V TFSI S-tronic'} -> {'code': '2008-1', 'name': '2008 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 48.351,00', 'Marca': 'Audi', 'Modelo': 'A3 Sportback 2.0 16V TFSI S-tronic', 'AnoModelo': 2008, 'Combustivel': 'Gasolina', 'CodigoFipe': '008119-1', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:54:48 | INFO | fipe | Gravado
2026-01-30 08:54:49 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '4157', 'name': 'A3 Sportback 2.0 16V TFSI S-tronic'} -> {'code': '2007-1', 'name': '2007 Gasolina'}
2026-01-30 08:54:49 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '4157', 'name': 'A3 Sportback 2.0 16V TFSI S-tronic'} -> {'code': '2007-1', 'name': '2007 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 41.375,00', 'Marca': 'Audi', 'Modelo': 'A3 Sportback 2.0 16V TFSI S-tronic', 'AnoModelo': 2007, 'Combustivel': 'Gasolina', 'CodigoFipe': '008119-1', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:54:49 | INFO | fipe | Gravado
2026-01-30 08:54:50 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '68', 'name': 'A4 1.8  Aut.'}
2026-01-30 08:54:50 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '68', 'name': 'A4 1.8  Aut.'} -> {'code': '2001-1', 'name': '2001 Gasolina'}
2026-01-30 08:54:51 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '68', 'name': 'A4 1.8  Aut.'} -> {'code': '2001-1', 'name': '2001 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 27.206,00', 'Marca': 'Audi', 'Modelo': 'A4 1.8  Aut.', 'AnoModelo': 2001, 'Combustivel': 'Gasolina', 'CodigoFipe': '008047-0', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:54:51 | INFO | fipe | Gravado
2026-01-30 08:54:51 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '68', 'name': 'A4 1.8  Aut.'} -> {'code': '2000-1', 'name': '2000 Gasolina'}
2026-01-30 08:54:52 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '68', 'name': 'A4 1.8  Aut.'} -> {'code': '2000-1', 'name': '2000 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 22.589,00', 'Marca': 'Audi', 'Modelo': 'A4 1.8  Aut.', 'AnoModelo': 2000, 'Combustivel': 'Gasolina', 'CodigoFipe': '008047-0', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:54:52 | INFO | fipe | Gravado
2026-01-30 08:54:52 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '68', 'name': 'A4 1.8  Aut.'} -> {'code': '1999-1', 'name': '1999 Gasolina'}
2026-01-30 08:54:53 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '68', 'name': 'A4 1.8  Aut.'} -> {'code': '1999-1', 'name': '1999 Gasolina'} -> 
2026-01-30 08:54:53 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '68', 'name': 'A4 1.8  Aut.'} -> {'code': '1998-1', 'name': '1998 Gasolina'}
2026-01-30 08:54:53 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '68', 'name': 'A4 1.8  Aut.'} -> {'code': '1998-1', 'name': '1998 Gasolina'} -> 
2026-01-30 08:54:53 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '68', 'name': 'A4 1.8  Aut.'} -> {'code': '1997-1', 'name': '1997 Gasolina'}
2026-01-30 08:54:54 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '68', 'name': 'A4 1.8  Aut.'} -> {'code': '1997-1', 'name': '1997 Gasolina'} -> 
2026-01-30 08:54:54 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '68', 'name': 'A4 1.8  Aut.'} -> {'code': '1996-1', 'name': '1996 Gasolina'}
2026-01-30 08:54:54 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '68', 'name': 'A4 1.8  Aut.'} -> {'code': '1996-1', 'name': '1996 Gasolina'} -> 
2026-01-30 08:54:54 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '68', 'name': 'A4 1.8  Aut.'} -> {'code': '1995-1', 'name': '1995 Gasolina'}
2026-01-30 08:54:55 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '68', 'name': 'A4 1.8  Aut.'} -> {'code': '1995-1', 'name': '1995 Gasolina'} -> 
2026-01-30 08:54:55 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '69', 'name': 'A4 1.8  Mec.'}
2026-01-30 08:54:55 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '69', 'name': 'A4 1.8  Mec.'} -> {'code': '2001-1', 'name': '2001 Gasolina'}
2026-01-30 08:54:57 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '69', 'name': 'A4 1.8  Mec.'} -> {'code': '2001-1', 'name': '2001 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 19.816,00', 'Marca': 'Audi', 'Modelo': 'A4 1.8  Mec.', 'AnoModelo': 2001, 'Combustivel': 'Gasolina', 'CodigoFipe': '008007-1', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:54:57 | INFO | fipe | Gravado
2026-01-30 08:54:57 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '69', 'name': 'A4 1.8  Mec.'} -> {'code': '2000-1', 'name': '2000 Gasolina'}
2026-01-30 08:54:58 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '69', 'name': 'A4 1.8  Mec.'} -> {'code': '2000-1', 'name': '2000 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 18.853,00', 'Marca': 'Audi', 'Modelo': 'A4 1.8  Mec.', 'AnoModelo': 2000, 'Combustivel': 'Gasolina', 'CodigoFipe': '008007-1', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:54:58 | INFO | fipe | Gravado
2026-01-30 08:54:58 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '69', 'name': 'A4 1.8  Mec.'} -> {'code': '1999-1', 'name': '1999 Gasolina'}
2026-01-30 08:54:59 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '69', 'name': 'A4 1.8  Mec.'} -> {'code': '1999-1', 'name': '1999 Gasolina'} -> 
2026-01-30 08:54:59 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '69', 'name': 'A4 1.8  Mec.'} -> {'code': '1998-1', 'name': '1998 Gasolina'}
2026-01-30 08:54:59 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '69', 'name': 'A4 1.8  Mec.'} -> {'code': '1998-1', 'name': '1998 Gasolina'} -> 
2026-01-30 08:54:59 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '69', 'name': 'A4 1.8  Mec.'} -> {'code': '1997-1', 'name': '1997 Gasolina'}
2026-01-30 08:55:00 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '69', 'name': 'A4 1.8  Mec.'} -> {'code': '1997-1', 'name': '1997 Gasolina'} -> 
2026-01-30 08:55:00 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '69', 'name': 'A4 1.8  Mec.'} -> {'code': '1996-1', 'name': '1996 Gasolina'}
2026-01-30 08:55:00 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '69', 'name': 'A4 1.8  Mec.'} -> {'code': '1996-1', 'name': '1996 Gasolina'} -> 
2026-01-30 08:55:00 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '69', 'name': 'A4 1.8  Mec.'} -> {'code': '1995-1', 'name': '1995 Gasolina'}
2026-01-30 08:55:01 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '69', 'name': 'A4 1.8  Mec.'} -> {'code': '1995-1', 'name': '1995 Gasolina'} -> 
2026-01-30 08:55:01 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '70', 'name': 'A4 1.8 Avant Aut.'}
2026-01-30 08:55:01 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '70', 'name': 'A4 1.8 Avant Aut.'} -> {'code': '2001-1', 'name': '2001 Gasolina'}
2026-01-30 08:55:02 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '70', 'name': 'A4 1.8 Avant Aut.'} -> {'code': '2001-1', 'name': '2001 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 21.464,00', 'Marca': 'Audi', 'Modelo': 'A4 1.8 Avant Aut.', 'AnoModelo': 2001, 'Combustivel': 'Gasolina', 'CodigoFipe': '008048-9', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:55:02 | INFO | fipe | Gravado
2026-01-30 08:55:02 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '70', 'name': 'A4 1.8 Avant Aut.'} -> {'code': '2000-1', 'name': '2000 Gasolina'}
2026-01-30 08:55:03 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '70', 'name': 'A4 1.8 Avant Aut.'} -> {'code': '2000-1', 'name': '2000 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 20.846,00', 'Marca': 'Audi', 'Modelo': 'A4 1.8 Avant Aut.', 'AnoModelo': 2000, 'Combustivel': 'Gasolina', 'CodigoFipe': '008048-9', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:55:03 | INFO | fipe | Gravado
2026-01-30 08:55:03 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '70', 'name': 'A4 1.8 Avant Aut.'} -> {'code': '1999-1', 'name': '1999 Gasolina'}
2026-01-30 08:55:04 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '70', 'name': 'A4 1.8 Avant Aut.'} -> {'code': '1999-1', 'name': '1999 Gasolina'} -> 
2026-01-30 08:55:04 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '70', 'name': 'A4 1.8 Avant Aut.'} -> {'code': '1997-1', 'name': '1997 Gasolina'}
2026-01-30 08:55:05 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '70', 'name': 'A4 1.8 Avant Aut.'} -> {'code': '1997-1', 'name': '1997 Gasolina'} -> 
2026-01-30 08:55:05 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '70', 'name': 'A4 1.8 Avant Aut.'} -> {'code': '1996-1', 'name': '1996 Gasolina'}
2026-01-30 08:55:05 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '70', 'name': 'A4 1.8 Avant Aut.'} -> {'code': '1996-1', 'name': '1996 Gasolina'} -> 
2026-01-30 08:55:05 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '71', 'name': 'A4 1.8 Avant Mec.'}
2026-01-30 08:55:05 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '71', 'name': 'A4 1.8 Avant Mec.'} -> {'code': '2001-1', 'name': '2001 Gasolina'}
2026-01-30 08:55:06 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '71', 'name': 'A4 1.8 Avant Mec.'} -> {'code': '2001-1', 'name': '2001 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 20.557,00', 'Marca': 'Audi', 'Modelo': 'A4 1.8 Avant Mec.', 'AnoModelo': 2001, 'Combustivel': 'Gasolina', 'CodigoFipe': '008009-8', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:55:06 | INFO | fipe | Gravado
2026-01-30 08:55:06 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '71', 'name': 'A4 1.8 Avant Mec.'} -> {'code': '2000-1', 'name': '2000 Gasolina'}
2026-01-30 08:55:07 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '71', 'name': 'A4 1.8 Avant Mec.'} -> {'code': '2000-1', 'name': '2000 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 20.055,00', 'Marca': 'Audi', 'Modelo': 'A4 1.8 Avant Mec.', 'AnoModelo': 2000, 'Combustivel': 'Gasolina', 'CodigoFipe': '008009-8', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:55:07 | INFO | fipe | Gravado
2026-01-30 08:55:07 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '71', 'name': 'A4 1.8 Avant Mec.'} -> {'code': '1999-1', 'name': '1999 Gasolina'}
2026-01-30 08:55:08 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '71', 'name': 'A4 1.8 Avant Mec.'} -> {'code': '1999-1', 'name': '1999 Gasolina'} -> 
2026-01-30 08:55:08 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '71', 'name': 'A4 1.8 Avant Mec.'} -> {'code': '1998-1', 'name': '1998 Gasolina'}
2026-01-30 08:55:08 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '71', 'name': 'A4 1.8 Avant Mec.'} -> {'code': '1998-1', 'name': '1998 Gasolina'} -> 
2026-01-30 08:55:08 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '71', 'name': 'A4 1.8 Avant Mec.'} -> {'code': '1997-1', 'name': '1997 Gasolina'}
2026-01-30 08:55:09 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '71', 'name': 'A4 1.8 Avant Mec.'} -> {'code': '1997-1', 'name': '1997 Gasolina'} -> 
2026-01-30 08:55:09 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '71', 'name': 'A4 1.8 Avant Mec.'} -> {'code': '1996-1', 'name': '1996 Gasolina'}
2026-01-30 08:55:09 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '71', 'name': 'A4 1.8 Avant Mec.'} -> {'code': '1996-1', 'name': '1996 Gasolina'} -> 
2026-01-30 08:55:09 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '72', 'name': 'A4 1.8 Avant Turbo Mec.'}
2026-01-30 08:55:10 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '72', 'name': 'A4 1.8 Avant Turbo Mec.'} -> {'code': '2001-1', 'name': '2001 Gasolina'}
2026-01-30 08:55:10 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '72', 'name': 'A4 1.8 Avant Turbo Mec.'} -> {'code': '2001-1', 'name': '2001 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 24.095,00', 'Marca': 'Audi', 'Modelo': 'A4 1.8 Avant Turbo Mec.', 'AnoModelo': 2001, 'Combustivel': 'Gasolina', 'CodigoFipe': '008010-1', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:55:10 | INFO | fipe | Gravado
2026-01-30 08:55:11 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '72', 'name': 'A4 1.8 Avant Turbo Mec.'} -> {'code': '2000-1', 'name': '2000 Gasolina'}
2026-01-30 08:55:11 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '72', 'name': 'A4 1.8 Avant Turbo Mec.'} -> {'code': '2000-1', 'name': '2000 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 21.018,00', 'Marca': 'Audi', 'Modelo': 'A4 1.8 Avant Turbo Mec.', 'AnoModelo': 2000, 'Combustivel': 'Gasolina', 'CodigoFipe': '008010-1', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:55:11 | INFO | fipe | Gravado
2026-01-30 08:55:12 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '72', 'name': 'A4 1.8 Avant Turbo Mec.'} -> {'code': '1999-1', 'name': '1999 Gasolina'}
2026-01-30 08:55:12 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '72', 'name': 'A4 1.8 Avant Turbo Mec.'} -> {'code': '1999-1', 'name': '1999 Gasolina'} -> 
2026-01-30 08:55:12 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '72', 'name': 'A4 1.8 Avant Turbo Mec.'} -> {'code': '1998-1', 'name': '1998 Gasolina'}
2026-01-30 08:55:13 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '72', 'name': 'A4 1.8 Avant Turbo Mec.'} -> {'code': '1998-1', 'name': '1998 Gasolina'} -> 
2026-01-30 08:55:13 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '72', 'name': 'A4 1.8 Avant Turbo Mec.'} -> {'code': '1997-1', 'name': '1997 Gasolina'}
2026-01-30 08:55:13 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '72', 'name': 'A4 1.8 Avant Turbo Mec.'} -> {'code': '1997-1', 'name': '1997 Gasolina'} -> 
2026-01-30 08:55:13 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '72', 'name': 'A4 1.8 Avant Turbo Mec.'} -> {'code': '1996-1', 'name': '1996 Gasolina'}
2026-01-30 08:55:14 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '72', 'name': 'A4 1.8 Avant Turbo Mec.'} -> {'code': '1996-1', 'name': '1996 Gasolina'} -> 
2026-01-30 08:55:14 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '73', 'name': 'A4 1.8 Avant Turbo Tip./ Multitronic'}
2026-01-30 08:55:14 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '73', 'name': 'A4 1.8 Avant Turbo Tip./ Multitronic'} -> {'code': '2016-1', 'name': '2016 Gasolina'}
2026-01-30 08:55:15 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '73', 'name': 'A4 1.8 Avant Turbo Tip./ Multitronic'} -> {'code': '2016-1', 'name': '2016 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 91.769,00', 'Marca': 'Audi', 'Modelo': 'A4 1.8 Avant Turbo Tip./ Multitronic', 'AnoModelo': 2016, 'Combustivel': 'Gasolina', 'CodigoFipe': '008049-7', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:55:15 | INFO | fipe | Gravado
2026-01-30 08:55:15 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '73', 'name': 'A4 1.8 Avant Turbo Tip./ Multitronic'} -> {'code': '2015-1', 'name': '2015 Gasolina'}
2026-01-30 08:55:16 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '73', 'name': 'A4 1.8 Avant Turbo Tip./ Multitronic'} -> {'code': '2015-1', 'name': '2015 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 83.991,00', 'Marca': 'Audi', 'Modelo': 'A4 1.8 Avant Turbo Tip./ Multitronic', 'AnoModelo': 2015, 'Combustivel': 'Gasolina', 'CodigoFipe': '008049-7', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:55:16 | INFO | fipe | Gravado
2026-01-30 08:55:16 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '73', 'name': 'A4 1.8 Avant Turbo Tip./ Multitronic'} -> {'code': '2008-1', 'name': '2008 Gasolina'}
2026-01-30 08:55:17 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '73', 'name': 'A4 1.8 Avant Turbo Tip./ Multitronic'} -> {'code': '2008-1', 'name': '2008 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 48.395,00', 'Marca': 'Audi', 'Modelo': 'A4 1.8 Avant Turbo Tip./ Multitronic', 'AnoModelo': 2008, 'Combustivel': 'Gasolina', 'CodigoFipe': '008049-7', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:55:17 | INFO | fipe | Gravado
2026-01-30 08:55:17 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '73', 'name': 'A4 1.8 Avant Turbo Tip./ Multitronic'} -> {'code': '2007-1', 'name': '2007 Gasolina'}
2026-01-30 08:55:18 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '73', 'name': 'A4 1.8 Avant Turbo Tip./ Multitronic'} -> {'code': '2007-1', 'name': '2007 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 45.702,00', 'Marca': 'Audi', 'Modelo': 'A4 1.8 Avant Turbo Tip./ Multitronic', 'AnoModelo': 2007, 'Combustivel': 'Gasolina', 'CodigoFipe': '008049-7', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:55:18 | INFO | fipe | Gravado
2026-01-30 08:55:18 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '73', 'name': 'A4 1.8 Avant Turbo Tip./ Multitronic'} -> {'code': '2006-1', 'name': '2006 Gasolina'}
